10005050-002,珊湖里,頭份鎮,苗栗縣,415,236710,201506,181169,192070,163219,232631,247821,315944,427674,290868,261102,227849,216937,209239,204939,206315,158250,255561,317915,350439,430959,305684,288521,233987,423749
10005050-004,新華里,頭份鎮,苗栗縣,32520,481658,405247,360449,390680,328658,486106,528044,667593,941568,559128,452589,420964,422147,390366,369833,381509,276539,498522,694692,702522,854184,558778,508998,415314,754187
10005050-005,興隆里,頭份鎮,苗栗縣,811,674003,571954,505852,551533,482235,670738,730643,872760,1187002,728185,603589,571575,556036,557565,568461,547676,387998,687437,971836,932646,1119917,708309,575347,581114,1166892
10005050-008,頭份里,頭份鎮,苗栗縣,23872,607582,522113,456333,517502,454783,650029,698933,874524,1245482,713600,592479,535521,515405,505795,493457,506036,358406,667192,952513,948877,1169743,717424,617412,542863,1005007
10005050-025,濫坑里,頭份鎮,苗栗縣,25309,206920,231863,255520,232024,175497,273597,306993,385104,535474,325268,282093,244942,236405,222314,221081,211337,146713,271620,359648,400695,512583,323283,298613,234602,400439
10005050-017,蟠桃里,頭份鎮,苗栗縣,375668,1114156,1001357,904883,1004636,910332,1238227,1316367,1625371,2167512,1341874,1159561,1020277,982727,957429,926191,972767,749980,1302390,1750933,1740846,2040789,1303196,1107506,1029647,1687056
10005050-019,蘆竹里,頭份鎮,苗栗縣,94021,181906,196024,199920,192531,172783,238978,250580,308807,386945,248723,218264,184847,183823,173598,166370,169830,144074,250121,302826,321729,367094,232491,215360,173339,249450
10005120-003,北坑村,頭屋鄉,苗栗縣,59763,57954,57979,56129,49177,61301,60546,78248,94990,84840,94875,65255,54213,55939,58426,55247,43552,64279,70290,89306,119389,82102,76725,61647,110479,1033
10005120-007,明德村,頭屋鄉,苗栗縣,107114,138362,105405,124021,93195,135984,113109,200108,147771,206521,143419,131762,117603,141082,96402,120115,88069,127608,129639,197106,156142,178856,122501,131717,93302,134438
10005120-006,飛鳳村,頭屋鄉,苗栗縣,80,25407,21936,19724,21163,19162,24701,26639,29880,36481,26906,23402,23368,23405,23297,23188,23298,18905,27801,34544,34100,38823,28939,25173,25358,50821
10005120-002,象山村,頭屋鄉,苗栗縣,200497,193950,201532,180033,150221,190641,181230,251348,319415,280525,315757,211138,171470,180851,191082,180515,141774,209272,224793,293386,408239,268059,242195,201879,370154,0
10005120-004,獅潭村,頭屋鄉,苗栗縣,186605,181824,178208,166298,141555,184509,184398,251863,317441,271255,284104,189809,165496,173599,184007,164149,120120,193775,222774,290886,393439,259506,239537,184822,270345,68119
10005120-008,鳴鳳村,頭屋鄉,苗栗縣,16007,38199,30647,27710,27439,25210,31483,34300,34918,35128,32961,32759,29843,30650,31301,30229,28568,27127,31015,33931,33287,32078,30306,32061,28122,40132
10005120-001,頭屋村,頭屋鄉,苗栗縣,114244,374596,312790,260167,328079,321705,421822,440409,539565,710301,416658,354715,320524,314015,307997,287221,316067,256535,452693,608353,564243,646096,397490,338765,329757,548862
10007180-007,二水村,二水鄉,彰化縣,8657,155678,133049,113579,133717,132751,161847,165497,186919,230969,165806,149453,136837,132987,129547,124095,131298,114465,156735,181594,188296,223800,158263,134841,136816,268830
10007180-017,十五村,二水鄉,彰化縣,71044,69070,68115,67963,60389,75612,77700,92254,105988,95773,102086,79517,69861,71869,76422,69552,54807,78376,87147,103793,128123,98430,96216,77652,138380,1911
10007180-002,上豐村,二水鄉,彰化縣,11286,9855,9357,9105,7326,10638,11849,14237,17433,13909,14118,10887,9641,9640,9810,9469,7280,11330,12197,16769,25422,14401,12095,10463,19514,0
10007180-004,五伯村,二水鄉,彰化縣,37369,35675,35465,34121,28423,38426,40736,48009,55309,48870,52978,39360,35106,34607,35314,33319,26772,38362,40543,50997,65661,48287,46562,38274,66769,3797
10007180-005,光化村,二水鄉,彰化縣,1840,152953,139200,127266,138683,125315,163944,179806,198414,239804,177378,163141,145157,134929,139375,139215,144135,125364,168584,193738,201455,237614,172810,152267,146100,285821
10007180-001,合和村,二水鄉,彰化縣,91736,91663,96237,86946,72141,93807,101827,113881,124756,116524,127721,97326,84294,87390,92752,84860,68554,94324,102621,121771,150084,115603,110545,93980,172943,1070
10007180-012,修仁村,二水鄉,彰化縣,0,89556,76712,66559,75862,70744,91583,101299,108842,128818,96972,87874,82097,82355,76443,69368,78031,71028,94778,110594,110656,126914,94462,83923,80848,158735
10007180-016,復興村,二水鄉,彰化縣,130171,124989,125176,119930,107285,132658,134947,162290,189805,165736,174258,137659,120855,123709,129822,118406,96978,138881,150579,195540,222511,179500,185816,138559,241576,458
10007180-010,惠民村,二水鄉,彰化縣,1659,81814,70433,58584,72809,79435,84493,79324,95100,118499,90245,82987,75671,73554,70886,65882,73466,66709,89371,106900,102368,113620,86137,76174,75432,148428
10007180-014,源泉村,二水鄉,彰化縣,0,91951,78864,66649,79854,84080,91447,83968,106937,142852,100272,89047,81608,79266,77133,73053,79139,72982,91890,104691,102896,117755,86274,73567,75917,154259
10007180-008,聖化村,二水鄉,彰化縣,432,65354,61431,55162,64006,61262,77087,82080,91960,112269,82687,77846,65834,60277,61211,59002,64222,57885,76385,86732,90608,106228,78732,69662,67469,132483
10007180-003,過圳村,二水鄉,彰化縣,85477,78130,76061,73479,62764,82271,90898,98915,105290,101669,110417,87723,78331,78697,81243,76807,64202,86204,92781,107861,131746,102178,96983,84249,155661,1202
10007200-023,大永里,二林鎮,彰化縣,96607,93828,96083,88875,79256,91827,90502,107715,119253,116666,129053,101749,93582,88389,84964,86909,80017,95791,90301,120163,158282,121779,116838,98634,181901,0
10007200-005,中西里,二林鎮,彰化縣,5607,190265,173149,152924,178675,176740,211271,209562,253417,323345,235287,218589,188611,180460,171342,159322,174904,146375,222022,274252,280825,337330,229167,201510,184662,348422
10007200-004,北平里,二林鎮,彰化縣,569004,568470,587420,544529,464925,584944,590505,730744,868514,765478,809827,644025,604325,541509,510708,516784,429664,609768,680243,794266,989274,731682,698866,575840,1041220,9652
10007200-008,外竹里,二林鎮,彰化縣,13016,145928,109851,82628,109593,119806,130971,127267,147742,172614,144633,134681,133222,147633,119725,104073,112878,98760,135753,159670,161033,187059,133039,107553,121720,246494
10007200-017,永興里,二林鎮,彰化縣,226980,229468,242158,218558,193158,222438,221716,257712,276983,279825,311736,248543,227002,222041,220062,219025,200930,234691,226949,284615,349836,289171,286895,239869,434211,7806
10007200-025,西斗里,二林鎮,彰化縣,137834,129918,125667,120139,116257,137305,135830,157339,170229,170341,178012,135058,130189,118336,112968,117476,109592,131465,133343,175589,211991,160332,151547,126478,164158,77110
10007200-003,西平里,二林鎮,彰化縣,205570,208559,217606,202936,173570,218984,224448,271185,313495,285107,311168,232762,202330,204803,212438,199554,155100,232125,268379,311018,383096,288010,280709,223981,401009,1708
10007200-018,西庄里,二林鎮,彰化縣,163697,159325,155878,158337,150877,168959,164789,189984,200904,207917,236967,181093,165698,155122,146275,150036,133929,169493,176755,207674,252712,198608,189525,165879,308789,2962
10007200-001,東和里,二林鎮,彰化縣,401913,396074,399242,383037,339653,422351,425602,526529,622558,550392,604858,450403,387014,375223,374981,365114,296377,428804,480190,571637,717344,521006,495059,405951,696915,39716
10007200-026,東華里,二林鎮,彰化縣,131477,129513,131126,121608,112728,125642,121591,147570,160116,161868,179626,142593,132529,125366,119123,120805,114532,127551,115755,158855,206269,164218,160674,132235,232965,8716
10007200-021,東勢里,二林鎮,彰化縣,106290,99182,98161,92891,83667,96262,93580,113978,125595,128969,148200,111412,102191,93693,87627,92058,87288,102042,92996,128272,169851,134380,132535,107058,191529,2922
10007200-010,東興里,二林鎮,彰化縣,15879,212682,177820,158244,171025,156944,200839,210314,247176,307484,223624,201462,186018,182373,175743,176705,168937,129770,207516,257556,272578,322694,230373,209886,186136,337738
10007200-002,南光里,二林鎮,彰化縣,577153,560530,567027,531427,464897,576743,569363,724142,866742,771072,833068,615021,539171,538826,548022,523242,416240,609822,693389,812065,1007843,741602,710031,573683,983036,63892
10007200-011,後厝里,二林鎮,彰化縣,85791,644412,542964,488626,547737,513744,656309,703838,799428,919129,721732,683291,603951,572189,551261,551864,545457,438220,680749,865154,836985,950777,661063,571349,558901,1039481
10007200-007,香田里,二林鎮,彰化縣,4840,128317,96644,75924,94677,98102,113894,114295,131893,157020,125916,115792,110984,117758,100148,88831,97278,86219,118829,140671,140801,163984,116260,94273,104515,215668
10007200-024,原斗里,二林鎮,彰化縣,188553,166033,161495,153863,133252,165774,176953,184215,183308,191249,205677,183630,192873,155242,138228,142942,129952,159971,157870,199727,251883,199082,190070,166999,308624,4805
10007200-015,振興里,二林鎮,彰化縣,114501,115974,121491,111187,100461,112935,107641,132723,148632,147199,164415,128222,130802,125344,108253,111228,101388,122354,118144,153195,195345,155955,154592,126483,227948,2166
10007200-019,梅芳里,二林鎮,彰化縣,3386,121690,104549,93790,100294,92297,115755,121198,139169,171923,126646,108644,111670,116589,109844,109760,103891,82756,119871,143731,148831,168573,133555,129748,110359,201174
10007200-013,頂厝里,二林鎮,彰化縣,127114,127703,132152,121746,107723,127355,128655,150700,163473,162624,177750,141034,129490,127070,126119,124850,111751,135686,135436,169406,209150,168869,165109,136108,235828,14553
10007200-027,復豐里,二林鎮,彰化縣,45114,43120,43593,40740,36555,42260,42447,48669,51536,52936,59575,47734,44780,41201,39154,39956,37109,43621,40258,54641,72199,56606,54599,46389,85804,0
10007200-020,華崙里,二林鎮,彰化縣,216131,430201,377055,334986,382251,373261,455504,449386,554914,698822,469478,407434,400795,405892,388453,380765,390953,350315,490887,549134,588227,656489,466433,441755,387517,542232
10007200-022,萬合里,二林鎮,彰化縣,176298,183934,205056,167575,128194,178788,201337,224930,243610,232289,227231,222774,229195,213257,231303,179883,127221,194995,224291,268197,338230,247039,208708,222955,444729,13711
10007200-016,萬興里,二林鎮,彰化縣,230992,192439,184857,166884,138632,186120,204057,226395,240945,239765,226560,252717,310624,222122,204779,171229,126477,194505,229352,260485,320315,233873,189996,215804,447364,15501
10007200-014,趙甲里,二林鎮,彰化縣,256622,230495,232022,203904,164089,222205,247091,277273,294743,294904,297297,287185,312936,250305,239979,210292,161857,234217,265861,313564,379867,301611,272399,259603,507011,0
10007200-006,廣興里,二林鎮,彰化縣,0,140549,121357,105129,121013,122364,137946,132873,160587,200471,154197,141218,131584,132315,121877,113606,120534,104116,144302,172957,171344,194842,146250,127657,128368,257451
10007200-009,興華里,二林鎮,彰化縣,44877,135834,115458,103019,113919,109806,132382,134320,159618,193594,142509,127452,120792,119457,113617,113989,110934,91724,136915,167012,169636,193044,137266,117911,116941,193551
10007200-012,豐田里,二林鎮,彰化縣,290244,318598,309089,276652,263116,308783,332285,395093,395733,476221,364981,345060,290059,314580,294705,298762,279001,307378,365918,458279,434189,463600,332402,332761,287542,290206
10007130-001,大村村,大村鄉,彰化縣,5644,668106,587649,545328,559667,480264,655018,718415,828605,1050933,732623,634344,609189,605562,588569,597364,563463,431765,664262,828205,855793,1022347,711928,623176,584549,1132449
10007130-013,大崙村,大村鄉,彰化縣,4587,244638,212784,189981,207515,195287,239281,237005,295516,393852,269256,225398,229289,247164,214155,193004,206478,183616,245213,271683,299842,370718,258915,233452,207714,390586
10007130-010,加錫村,大村鄉,彰化縣,16960,270054,245532,234993,240564,210718,271817,283632,332555,415725,305840,272147,262988,262801,250492,253069,239489,191935,272195,318094,336219,397241,294065,264026,246649,471459
10007130-008,平和村,大村鄉,彰化縣,13056,493837,454386,394869,477249,489968,565001,557381,659283,818623,617501,591025,492919,433462,469909,492191,486535,400111,569420,674856,704998,828649,608715,556499,499974,939203
10007130-002,茄苳村,大村鄉,彰化縣,840,242846,215951,201137,206536,179206,239410,255966,303285,393773,268862,228256,224182,225492,218871,226994,204321,149362,238871,308319,312572,369965,259490,228773,212749,410568
10007130-015,黃厝村,大村鄉,彰化縣,281,541232,515066,453521,555674,593262,642988,611548,727930,890603,703603,702430,556540,473732,521876,546220,552595,478787,633418,724974,742373,823465,678531,672929,564720,1038063
10007130-006,過溝村,大村鄉,彰化縣,3443,419107,354825,305974,348414,309501,435109,477744,568940,749174,497234,439303,388007,378612,353565,329041,353849,278663,455574,601606,600488,715344,482723,437461,367534,676319
10007130-016,福興村,大村鄉,彰化縣,96,501499,492906,431906,545582,606219,628618,575066,705388,861493,708993,746441,546074,440884,504781,524328,558450,518810,634715,685295,725559,812825,680660,696333,554654,994700
10007130-014,擺塘村,大村鄉,彰化縣,136212,410340,354697,313993,346985,317607,433084,467388,533197,656968,455302,402169,374872,373944,357392,351502,353096,284214,449728,573666,548830,600195,430358,401766,364005,577162
10007240-002,上山村,大城鄉,彰化縣,116540,112553,116370,106282,96270,113808,112415,130174,144782,150874,159606,129556,123776,110892,106184,103719,96033,109172,98120,140529,185406,152591,154907,118612,202596,8441
10007240-005,大城村,大城鄉,彰化縣,35251,140669,152987,158765,149412,133181,168514,172814,205041,248817,200714,201673,180737,172862,150861,136272,143754,124951,180599,214322,217363,241499,191669,193001,155828,251950
10007240-007,山腳村,大城鄉,彰化縣,114278,112639,119245,104416,89776,106071,104685,126781,138945,141288,159002,125957,120612,105124,96730,100019,97313,106125,87405,134453,189625,151651,159837,113095,193116,0
10007240-010,公館村,大城鄉,彰化縣,66554,61341,59894,58208,53001,61618,63445,69703,72184,74183,92065,77648,82599,72321,54086,57203,55548,62017,55291,76124,99698,81137,81617,65013,114748,2918
10007240-008,永和村,大城鄉,彰化縣,65945,63206,64455,59369,53490,60554,60674,68408,69207,76306,89639,70772,67055,59650,55443,57286,55320,61137,52285,76408,101222,86761,90901,70249,124395,175
10007240-004,西城村,大城鄉,彰化縣,19440,75920,87432,98309,84959,70657,93640,96820,115213,141326,109459,102202,94709,96099,87787,85226,84153,67469,102325,125984,129964,144551,112098,110801,89877,143407
10007240-013,西港村,大城鄉,彰化縣,1265,63147,70917,76922,73210,63894,79065,81621,95127,115599,90173,82893,77762,79833,70999,66406,68502,57250,81209,97458,98677,108789,89665,90599,73142,131343
10007240-003,東城村,大城鄉,彰化縣,189111,173919,176359,164855,145300,171667,174313,205762,221977,232191,257952,194748,183526,163391,152695,158799,151240,170585,159355,223502,281677,234948,240845,181937,280316,38389
10007240-012,東港村,大城鄉,彰化縣,320,81150,91848,102605,93034,77678,99727,107971,119701,140338,112042,104479,97067,96494,90764,88485,87670,71080,103460,127997,125987,139653,110331,106946,90581,167096
10007240-009,頂庄村,大城鄉,彰化縣,13110,49055,54086,57067,54082,48414,58171,58938,68393,81562,64982,60954,56371,56069,52636,52958,50596,39818,60025,72526,77443,86742,67286,63865,56484,95742
10007240-006,菜寮村,大城鄉,彰化縣,3496,90289,103439,117290,103976,89475,107198,107827,127557,156979,120966,131036,128802,107318,102961,103070,98859,83111,111282,127481,133065,150500,120559,118367,98705,178768
10007240-011,臺西村,大城鄉,彰化縣,4814,4196,3745,4076,4242,4546,4822,4507,3883,4869,4953,5938,7757,5538,5247,4368,3484,4592,5441,5234,5398,4164,3016,4334,10260,492
10007240-001,潭墘村,大城鄉,彰化縣,110613,106021,107217,99603,85165,107935,109555,133129,146883,147810,166103,127829,118112,109297,104201,104564,100605,109566,97960,132255,167525,140896,132601,125991,239774,6453
10007190-005,七星里,北斗鎮,彰化縣,93724,239654,208680,185902,208110,205919,255700,252782,292731,362916,264072,239809,212435,206822,199315,194075,203235,173616,246315,286973,299889,342163,252424,230360,210433,324667
10007190-015,大新里,北斗鎮,彰化縣,346658,281051,317945,240463,297814,243463,395084,334433,443073,395796,409055,298797,311301,267531,330863,246583,303242,240249,427663,355216,484285,368327,366624,271218,320462,230520
10007190-013,大道里,北斗鎮,彰化縣,1400,371628,331787,284889,342721,350431,404562,403949,467771,570756,437993,405892,368432,363026,339883,312337,345386,311369,416708,483334,490620,569654,418563,368681,357581,703199
10007190-009,中和里,北斗鎮,彰化縣,170429,170136,176477,156125,131188,168947,179207,208654,231474,219843,240395,174232,147504,166154,184752,161869,127544,178268,194245,233543,290632,213112,199777,173567,281391,44743
10007190-004,五權里,北斗鎮,彰化縣,461,107274,92164,78289,93058,93055,110615,107526,134578,169327,133688,130197,109042,103079,97287,91060,98047,84192,119427,144813,144020,163611,123640,110817,106258,208145
10007190-008,文昌里,北斗鎮,彰化縣,16426,567228,493640,450153,476241,429385,557378,586826,690733,865377,628350,575796,508303,470242,488908,507810,488031,398510,571069,657129,725415,880185,630432,582337,498584,910862
10007190-001,光復里,北斗鎮,彰化縣,4897,369637,334745,294689,343479,326738,415188,433017,509241,641109,466366,438405,368095,336472,342187,335064,354491,306246,423587,492151,518119,607560,452223,425251,365004,674226
10007190-011,西安里,北斗鎮,彰化縣,8880,264220,248996,226220,258820,250324,306725,321723,360765,439264,326621,303786,265099,246123,247035,239382,255829,224273,309444,362377,373644,442166,314665,277384,262652,502606
10007190-010,西德里,北斗鎮,彰化縣,15483,863953,767349,673245,775817,754600,916223,945601,1079090,1326825,983271,906952,805458,748954,773614,789024,781095,637179,921246,1116907,1130032,1310024,952162,842855,800630,1558303
10007190-007,東光里,北斗鎮,彰化縣,7718,402978,348648,315465,335578,305524,387322,407366,468855,576029,431465,390374,364935,360516,346215,338214,340419,287386,396732,459201,482919,558460,430120,413251,349632,640147
10007190-014,新生里,北斗鎮,彰化縣,225936,220016,219311,195666,180223,225442,231957,273484,303965,289749,297174,219098,192004,213147,228201,196723,167714,230680,254437,299798,356496,264490,241586,216188,262945,146043
10007190-002,新政里,北斗鎮,彰化縣,2360,200150,189461,163995,205372,204113,258292,275882,309023,382382,269851,254617,205530,181970,189467,183692,203047,178280,249207,293737,303820,363685,254385,228538,203780,385485
10007160-010,五汴村,永靖鄉,彰化縣,68909,271356,244070,219439,246701,227777,298950,315281,362441,451066,311765,273851,262209,262298,251135,253264,241640,190856,296266,358052,372822,428798,312916,292605,259575,431768
10007160-006,五福村,永靖鄉,彰化縣,209135,198725,199540,187584,168590,195822,197328,226936,239729,247274,278670,223207,223671,199386,176188,181967,174453,195485,177531,238795,305071,248361,248386,202168,366717,0
10007160-004,永北村,永靖鄉,彰化縣,9640,358065,304513,283602,283438,240849,324823,349662,410075,520655,369570,319667,313388,316983,303699,306246,289173,227762,335829,403934,422272,491403,361186,335345,291396,544362
10007160-002,永西村,永靖鄉,彰化縣,7895,307806,257343,227522,245551,214576,296248,316961,385803,511560,344634,309111,267464,251410,247632,250042,241326,180877,294971,365659,407621,505260,348604,333733,256799,451500
10007160-003,永南村,永靖鄉,彰化縣,1057,309749,262671,239883,245558,210246,287239,309751,369508,478858,331119,286917,273291,273394,260201,259113,249004,194383,294272,358150,381203,455184,331135,310761,261449,480213
10007160-014,永興村,永靖鄉,彰化縣,187413,183500,186349,176607,154372,189879,193085,229923,253689,249962,284948,210906,188020,179675,173367,178190,156645,204417,213212,257628,323058,245575,238810,193547,348991,1829
10007160-012,光雲村,永靖鄉,彰化縣,173998,176142,183363,161245,139590,173042,179503,215882,233797,240919,263110,190692,176100,174417,173432,173380,152907,186337,187383,243769,295757,242605,241974,189223,282836,66613
10007160-024,竹子村,永靖鄉,彰化縣,157016,183578,208985,176268,152385,187897,191647,216994,240455,228955,243189,199455,194591,204006,201165,178604,149488,197454,200931,244119,302062,227296,216718,188681,312800,46126
10007160-013,東寧村,永靖鄉,彰化縣,342746,349533,368987,337000,289439,355348,364401,427212,466941,461120,527951,388542,335796,338691,339846,340454,306750,374901,375098,457830,557220,459420,462631,375575,680475,0
10007160-011,浮圳村,永靖鄉,彰化縣,137492,141351,150911,135759,114948,142941,146530,174164,191126,190048,218591,160434,138825,139360,141817,137440,121017,149762,150677,184243,224105,185424,186727,152117,276040,0
10007160-015,崙子村,永靖鄉,彰化縣,203015,242489,199915,210090,193033,211259,228818,266746,270942,298981,271499,205636,206617,211240,190359,206948,194480,183751,255452,269787,312061,275119,231419,203025,198896,192565
10007160-018,崙美村,永靖鄉,彰化縣,4400,86791,75312,68258,72676,66978,83550,85849,101275,128727,90782,78725,76734,76692,74630,74075,72834,59627,85807,103948,104421,118909,89597,84081,73472,134396
10007160-017,敦厚村,永靖鄉,彰化縣,12785,75921,64777,57824,63194,58894,72977,72990,87064,112140,78025,67365,66431,67236,65697,67340,63144,47950,75012,93020,93863,107921,77900,73737,62853,107110
10007160-005,港西村,永靖鄉,彰化縣,266077,258600,257452,240211,216410,255778,262315,304059,320987,334869,354020,274143,256846,243831,248203,229991,203775,237709,228840,306569,375102,316597,324277,249915,384936,65692
10007160-007,湳港村,永靖鄉,彰化縣,153149,151272,157796,142467,124632,146384,146592,171724,188671,184597,202261,162184,148261,144994,145149,141435,130703,149624,137958,183816,236000,191589,191913,154487,276085,2892
10007160-008,新莊村,永靖鄉,彰化縣,143630,141114,147748,132009,111759,138198,143502,165589,180848,176055,192432,157880,150942,144747,141004,132172,116739,139327,133535,172079,217870,175958,175494,142574,258402,0
10007160-009,瑚璉村,永靖鄉,彰化縣,77815,472250,411128,386969,387900,334313,459758,488344,579870,733071,512811,455187,424151,418281,402714,403277,390902,317025,466578,538714,593510,711553,510995,483949,399022,673308
10007160-023,福興村,永靖鄉,彰化縣,7827,178684,159780,144864,158880,152270,181036,181407,215562,278614,200206,170529,166585,163240,166800,172280,164178,135177,187426,217003,225956,262983,196222,181903,163138,302560
10007160-016,獨鰲村,永靖鄉,彰化縣,77024,175049,152665,141415,149440,134355,175421,179356,213512,263839,189704,172343,163332,163340,158578,158902,155191,127261,188136,223881,226180,246139,183821,179246,149475,212333
10007120-020,三民里,田中鎮,彰化縣,15457,166591,144063,125910,141857,130680,173233,185021,214433,267374,190542,172417,154870,155178,142573,130953,140672,118549,176198,212270,222200,259911,188711,182352,145473,250922
10007120-021,三光里,田中鎮,彰化縣,279,103412,90036,79284,89162,84531,104978,107458,127856,162577,117310,105770,96165,94015,89622,86896,88155,70787,107051,134196,134704,156619,112985,102784,91702,173277
10007120-015,三安里,田中鎮,彰化縣,8060,190825,171857,153635,174046,165057,206957,212734,252254,322747,226561,197268,189067,191783,178671,170124,175076,144056,213764,261947,265960,303515,229822,219505,184495,333300
10007120-022,大社里,田中鎮,彰化縣,118752,114691,115637,107540,94779,117631,123034,138356,147088,147221,161117,126579,118473,110600,105567,107762,98287,121255,122119,152189,188316,146248,141323,119269,200971,20205
10007120-016,大崙里,田中鎮,彰化縣,139959,143366,150014,139616,121237,149726,154648,179780,206296,182398,189669,154060,144468,135807,136092,127551,102067,145825,161812,192685,239018,179180,169054,144332,261876,5394
10007120-013,中路里,田中鎮,彰化縣,340980,321098,319195,295729,257969,335454,347063,417205,463462,458136,489897,354005,326280,309374,304667,304419,266420,340614,351224,464779,557764,460800,471139,340370,475682,146568
10007120-007,中潭里,田中鎮,彰化縣,215868,207922,212239,195585,163848,211769,218774,265960,298387,290354,338061,234822,199043,199877,202826,197644,165130,225158,239255,292045,360146,287737,289645,228660,406686,2956
10007120-009,北路里,田中鎮,彰化縣,531417,536227,573245,505311,419832,533449,546620,667078,742572,738712,869793,599494,512766,499890,486132,500227,449338,566921,563505,721337,905281,733191,750540,574744,1012147,2668
10007120-005,平和里,田中鎮,彰化縣,137198,147922,165400,141895,115027,148740,156929,184382,209077,192051,205121,162585,149388,142270,136580,140883,125790,160511,163679,202187,253222,198304,196819,156753,280005,1304
10007120-010,西路里,田中鎮,彰化縣,25124,425172,370721,328315,369541,337526,450175,477686,561011,720770,499580,452757,398635,379360,368744,362418,368644,291618,454569,561065,583443,706860,487284,443618,385306,698352
10007120-017,沙崙里,田中鎮,彰化縣,2581,228914,198575,179128,192056,175283,223315,232938,274532,353843,243830,207101,204401,207839,198596,199960,188362,147506,218790,264169,278414,331282,240140,220255,194230,363695
10007120-003,東源里,田中鎮,彰化縣,51016,49045,47928,48269,43822,53058,56646,60652,62620,62974,71080,55223,51465,46662,42619,46351,43407,53379,53863,65127,79562,64310,61644,54648,103094,0
10007120-011,東路里,田中鎮,彰化縣,152244,212089,152633,192482,135497,260554,175216,261831,292833,348001,237179,226347,175178,167034,169216,156924,182260,238313,175430,297571,308315,354492,221480,201026,178078,217354
10007120-012,南路里,田中鎮,彰化縣,2311,195430,188294,166959,202791,204462,244430,250094,286212,352658,260535,246563,206796,189367,191191,183975,200346,171612,246981,300476,301169,347573,255116,233886,208839,393466
10007120-001,香山里,田中鎮,彰化縣,68466,65916,65349,64027,57072,69686,72718,82056,87811,86837,98144,74567,68328,62893,58412,62371,57303,71668,71573,89727,114523,87689,84380,70452,129275,0
10007120-006,頂潭里,田中鎮,彰化縣,146227,141693,145212,132461,108081,146327,155698,188285,214191,201833,227786,155941,127998,134699,142934,133517,106112,152127,168509,201714,252728,190450,185788,148181,266368,0
10007120-004,復興里,田中鎮,彰化縣,244490,248906,255903,246595,221514,262889,267111,308023,336525,326644,367160,276031,247087,237006,228266,235665,209722,269474,277088,338763,421774,330513,323418,266066,482891,2233
10007120-014,新庄里,田中鎮,彰化縣,317869,316823,333010,298865,251552,316025,325781,387112,433747,413000,461972,343955,303391,297375,293499,295209,260072,331940,332627,422903,541541,416910,408213,329655,595202,1487
10007120-002,碧峰里,田中鎮,彰化縣,69071,71263,75370,69418,59622,73828,75018,90111,101483,96868,109563,79767,70021,67821,65614,67896,61295,76857,75432,97795,127935,96646,94074,75582,136307,0
10007120-008,龍潭里,田中鎮,彰化縣,49285,48740,50569,46373,40207,48693,48146,59515,68112,64971,73431,53516,47714,44805,42536,44344,39539,51034,50702,66205,88360,64293,60931,50144,91412,0
10007210-017,仁里村,田尾鄉,彰化縣,210844,205248,208472,204409,192560,225682,231014,268051,293027,282863,304607,244865,218470,208687,203253,203907,183523,232027,251229,294181,354897,274520,256185,227196,399253,18546
10007210-011,北曾村,田尾鄉,彰化縣,197757,191175,195614,180372,160874,185814,183379,217055,241398,232572,260142,202668,180033,175720,173070,174159,161989,187423,168458,235817,316682,249244,244208,201231,367023,0
10007210-007,北鎮村,田尾鄉,彰化縣,153839,150758,154519,142742,126780,149722,149769,178214,198037,188529,205942,161106,142810,145623,149860,142711,121366,152052,152107,190441,240441,188435,184535,151579,276086,0
10007210-013,打簾村,田尾鄉,彰化縣,139035,277423,249741,231989,256607,244697,292369,287344,339032,416691,297442,250380,282636,311535,262653,254057,243354,205227,287865,329954,340771,375851,284680,275006,244050,349495
10007210-020,正義村,田尾鄉,彰化縣,119958,120169,125092,115456,101478,120541,123220,140506,150445,150280,172237,128158,112629,110890,109163,110905,99228,124350,124516,155665,213029,165927,146394,126427,235609,0
10007210-001,田尾村,田尾鄉,彰化縣,239014,227583,222586,220530,206964,238203,245121,265125,280709,276021,292872,257391,250272,226051,214764,219425,202063,241256,242066,290339,353873,277213,262377,231174,397179,39438
10007210-010,南曾村,田尾鄉,彰化縣,170616,174584,186668,166561,141038,174142,177833,211325,247749,214701,222614,178150,155947,164771,179310,159556,127412,174122,187346,224731,282141,212168,198993,172725,322648,0
10007210-008,南鎮村,田尾鄉,彰化縣,82455,83918,88411,80912,74333,80627,79280,88803,95829,92446,95434,86194,81615,82427,86202,79471,69898,82838,85005,96007,113476,90966,83266,80620,158678,263
10007210-014,柳鳳村,田尾鄉,彰化縣,1674,109482,95426,85500,93518,91562,105989,106417,122902,152090,111350,96139,98055,100559,96490,97442,91831,75898,104838,121836,126068,142955,112268,105292,94873,176593
10007210-016,海豐村,田尾鄉,彰化縣,295618,305166,298625,269148,255950,315303,326157,371105,394257,386094,397205,335730,326547,322097,306525,276449,254210,337716,363922,410976,455685,359004,338600,301224,413977,188885
10007210-015,陸豐村,田尾鄉,彰化縣,149115,160119,171586,149349,131690,166221,170980,198748,222105,207067,212084,169253,158748,161425,165962,152941,130026,170618,180914,215294,257013,204271,195932,165090,233716,73507
10007210-009,新生村,田尾鄉,彰化縣,170585,172569,184706,162402,134657,170538,174802,211715,249746,218391,225836,183528,162539,170135,183884,164338,131669,179538,195015,229332,281825,217195,209382,175198,321793,0
